,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,web-scraper-order,web-scraper-start-url,img,title,date,location,created_in,year,id,hm,entropy,month_parsed,year_parsed,parsed_date,avg_brightness,time_js
559,559,559,559,559,1591721298-8439,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Van_Gogh_-_Stillleben_mit_drei_B%C3%BCchern.jpeg/1024px-Van_Gogh_-_Stillleben_mit_drei_B%C3%BCchern.jpeg,Still Life with Three Books,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8439,4.470071816459108,18.714745162971557,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",192.39065004006412,[-2619216000000.0]
560,560,560,560,560,1591721298-8737,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Van_Gogh_-_B%C3%A4ume_mit_Efeu_im_Garten_des_Hospitals_Saint-Paul.jpeg/1024px-Van_Gogh_-_B%C3%A4ume_mit_Efeu_im_Garten_des_Hospitals_Saint-Paul.jpeg,A Corner in the Garden of Saint-Paul Hospital,May 1889,Unknown,Saint-Rémy,[1889],1591721298-8737,12.085983719443163,20.865980651675283,['May'],[1889],"[datetime.datetime(1889, 5, 1, 0, 0)]",118.21793045055409,[-2545689600000.0]
561,561,561,561,561,1591721298-8940,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Vincent_Willem_van_Gogh_021.jpg/1024px-Vincent_Willem_van_Gogh_021.jpg,Daubigny's Garden,July 1890,Hiroshima Museum of Art,Auvers-sur-Oise,[1890],1591721298-8940,7.739693703178197,20.853072879719544,['July'],[1890],"[datetime.datetime(1890, 7, 1, 0, 0)]",142.01528376870175,[-2508883200000.0]
562,562,562,562,562,1591721298-8922,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Van_Gogh_-_Bildnis_eines_jungen_Mannes_mit_Kornblume.jpeg/1024px-Van_Gogh_-_Bildnis_eines_jungen_Mannes_mit_Kornblume.jpeg,Young Man with Cornflower,June 1890,Private collection,Auvers-sur-Oise,[1890],1591721298-8922,6.703223127689233,20.871594132988893,['June'],[1890],"[datetime.datetime(1890, 6, 1, 0, 0)]",158.6113969991184,[-2511475200000.0]
563,563,563,563,563,1591721298-8575,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Vincent_van_Gogh_-_Apricot_Trees_in_Blossom_%281888%2C_Johannesburg%29.jpg/1024px-Vincent_van_Gogh_-_Apricot_Trees_in_Blossom_%281888%2C_Johannesburg%29.jpg,Apricot Trees in Blossom,April 1888,Private collection,Arles,[1888],1591721298-8575,10.802419152302306,20.862327234799267,['April'],[1888],"[datetime.datetime(1888, 4, 1, 0, 0)]",146.07071004552165,[-2579817600000.0]
564,564,564,564,564,1591721298-8899,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Van_Gogh_-_Bauernh%C3%A4user_in_Jorgus_mit_Figuren.jpeg/1024px-Van_Gogh_-_Bauernh%C3%A4user_in_Jorgus_mit_Figuren.jpeg,Thatched Cottages in Jorgus,June 1890,Private collections,Auvers-sur-Oise,[1890],1591721298-8899,4.398042553978539,20.869107634498704,['June'],[1890],"[datetime.datetime(1890, 6, 1, 0, 0)]",158.13708190554232,[-2511475200000.0]
565,565,565,565,565,1591721298-8120,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Van_Gogh_-_Weber_am_Webstuhl_-_%28Profil_nach_rechts%291.jpeg/1024px-Van_Gogh_-_Weber_am_Webstuhl_-_%28Profil_nach_rechts%291.jpeg,Weaver Facing Right (Half-Figure),January 1884,Private Collection,Nuenen,[1884],1591721298-8120,6.5480216407405365,20.803512662943607,['January'],[1884],"[datetime.datetime(1884, 1, 1, 0, 0)]",86.84975558350989,[-2713910400000.0]
566,566,566,566,566,1591721298-8993,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Barren_Field.jpg/1024px-Barren_Field.jpg,Barren Field,January 1882,Unknown,The Hague,[1882],1591721298-8993,15.585744678514075,20.450651964340803,['January'],[1882],"[datetime.datetime(1882, 1, 1, 0, 0)]",132.40535072825062,[-2776982400000.0]
567,567,567,567,567,1591721298-9151,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Woman_Digging_jh_337.jpg/1024px-Woman_Digging_jh_337.jpg,Woman Digging,21 May 1883,Private collection,The Hague,[1883],1591721298-9151,14.553196156500368,20.547553238579034,['May'],[1883],"[datetime.datetime(1883, 5, 1, 0, 0)]",171.11477914954062,[-2735078400000.0]
568,568,568,568,568,1591721298-8423,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Portret_van_een_vrouw_-_s0074V1962_-_Van_Gogh_Museum.jpg/1024px-Portret_van_een_vrouw_-_s0074V1962_-_Van_Gogh_Museum.jpg,Portrait of a Woman Seated,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8423,0.6958306578811146,20.717153295700708,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",41.466562854193654,[-2619216000000.0]
569,569,569,569,569,1591721298-8095,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Van_Gogh_-_Bauer_beim_Umgraben.jpeg/1024px-Van_Gogh_-_Bauer_beim_Umgraben.jpeg,Man Stooping with Stick or Spade,August 1882,"Kuboso Memorial Museum of Arts, Izumi",The Hague,[1882],1591721298-8095,3.2128403273667026,20.846479873810736,['August'],[1882],"[datetime.datetime(1882, 8, 1, 0, 0)]",151.5513535610465,[-2758665600000.0]
570,570,570,570,570,1591721298-8298,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Van_Gogh_-_Stillleben_mit_drei_Vogelnestern.jpeg/1024px-Van_Gogh_-_Stillleben_mit_drei_Vogelnestern.jpeg,Still Life with Three Birds' Nests,October 1885,"Gemeentemuseum Den Haag, The Hague",Nuenen,[1885],1591721298-8298,3.1304254875327246,20.822015285949885,['October'],[1885],"[datetime.datetime(1885, 10, 1, 0, 0)]",75.08380071538586,[-2658700800000.0]
571,571,571,571,571,1591721298-8956,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Van_Gogh_Garden_with_Arbor_f902_JH9.jpg/1024px-Van_Gogh_Garden_with_Arbor_f902_JH9.jpg,Garden with Arbor,June 1881,"Kröller-Müller Museum, Otterlo",Etten,[1881],1591721298-8956,6.608190077852715,20.862317522852834,['June'],[1881],"[datetime.datetime(1881, 6, 1, 0, 0)]",147.86949805172145,[-2795472000000.0]
572,572,572,572,572,1591721298-8704,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/Van_Gogh_-_Stillleben_mit_Zeichenbrett%2C_Pfeife%2C_Zwiebeln_und_Siegellack.jpeg/1024px-Van_Gogh_-_Stillleben_mit_Zeichenbrett%2C_Pfeife%2C_Zwiebeln_und_Siegellack.jpeg,"Still Life: Drawing Board, Pipe, Onions and Sealing-Wax",January 1889,"Kröller-Müller Museum, Otterlo",Arles,[1889],1591721298-8704,8.12570851904825,20.862591921060016,['January'],[1889],"[datetime.datetime(1889, 1, 1, 0, 0)]",182.26468049636995,[-2556057600000.0]
573,573,573,573,573,1591721298-9148,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Girl_Kneeling_in_Front_of_a_Cradle_jh_338.jpg/1024px-Girl_Kneeling_in_Front_of_a_Cradle_jh_338.jpg,Girl Kneeling in Front of a Cradle,21-28 March 1883,"Van Gogh Museum, Amsterdam",The Hague,[1883],1591721298-9148,12.342452421666252,18.92876408462556,['March'],[1883],"[datetime.datetime(1883, 3, 1, 0, 0)]",144.10650657287823,[-2740348800000.0]
574,574,574,574,574,1591721298-8139,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Van_Gogh_-_Dorf_bei_Sonnenuntergang.jpeg/1024px-Van_Gogh_-_Dorf_bei_Sonnenuntergang.jpeg,Village at Sunset,Summer 1884,"Rijksmuseum, Amsterdam",Nuenen,[1884],1591721298-8139,0.6242591434694392,20.81284102450368,[],[1884],"[datetime.datetime(1884, 1, 1, 0, 0)]",104.924397090901,[-2713910400000.0]
575,575,575,575,575,1591721298-8343,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Gezicht_op_Parijs_-_s0013V1962_-_Van_Gogh_Museum.jpg/1024px-Gezicht_op_Parijs_-_s0013V1962_-_Van_Gogh_Museum.jpg,View of the Roofs of Paris,1886,"Van Gogh Museum, Amsterdam",Paris,[1886],1591721298-8343,1.9190893615415048,20.783938381348143,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",143.33104698792707,[-2650752000000.0]
576,576,576,576,576,1591721298-8491,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Van_Gogh_-_Flieder.jpeg/1024px-Van_Gogh_-_Flieder.jpeg,Lilacs,1887,"Carnegie Museum of Art, Pittsburgh",Paris,[1887],1591721298-8491,4.730228573241799,20.857732219101752,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",162.03060389046718,[-2619216000000.0]
577,577,577,577,577,1591721298-9001,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Meadow%2C_In_the_Background_New_Church.jpg/1024px-Meadow%2C_In_the_Background_New_Church.jpg,"Meadow, In the Background New Church",July 1882,Private collection,The Hague,[1882],1591721298-9001,9.424021397899974,20.45373799094233,['July'],[1882],"[datetime.datetime(1882, 7, 1, 0, 0)]",149.11938518153747,[-2761344000000.0]
578,578,578,578,578,1591721298-9138,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Woody_Landscape_After_the_Rain_jh_191.jpg/1024px-Woody_Landscape_After_the_Rain_jh_191.jpg,Woody Landscape after the Rain,9 September 1882,"Van Gogh Museum, Amsterdam",The Hague,[1882],1591721298-9138,9.554699650698938,20.65365189703237,['September'],[1882],"[datetime.datetime(1882, 9, 1, 0, 0)]",194.11472355769232,[-2755987200000.0]
579,579,579,579,579,1591721298-8934,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Van_Gogh_-_Landschaft_bei_Auvers_im_Regen.jpeg/1024px-Van_Gogh_-_Landschaft_bei_Auvers_im_Regen.jpeg,Landscape at Auvers in the Rain,July 1890,National Museum Cardiff,Auvers-sur-Oise,[1890],1591721298-8934,6.135988518230528,20.859824892689808,['July'],[1890],"[datetime.datetime(1890, 7, 1, 0, 0)]",184.36012944240196,[-2508883200000.0]
580,580,580,580,580,1591721298-8831,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Van_Gogh_-_Umfriedetes_Feld_mit_jungem_Korn_bei_Sonnenaufgang.jpg/1024px-Van_Gogh_-_Umfriedetes_Feld_mit_jungem_Korn_bei_Sonnenaufgang.jpg,Enclosed Field with Rising Sun,December 1889,Private collection,Saint-Rémy,[1889],1591721298-8831,12.636327272210035,20.825945456524032,['December'],[1889],"[datetime.datetime(1889, 12, 1, 0, 0)]",157.15137811916978,[-2527200000000.0]
581,581,581,581,581,1591721298-9080,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Haystacks_near_a_Farm.jpg/1024px-Haystacks_near_a_Farm.jpg,Haystacks near a Farm,June 1888,Unknown,Arles,[1888],1591721298-9080,15.645696661007044,20.839286431918236,['June'],[1888],"[datetime.datetime(1888, 6, 1, 0, 0)]",179.4647735633519,[-2574547200000.0]
582,582,582,582,582,1591721298-9193,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Vincent%27s_House_JH_1413.jpg/1024px-Vincent%27s_House_JH_1413.jpg,Vincent's House,1 May 1888,"Van Gogh Museum, Amsterdam",Arles,[1888],1591721298-9193,14.077882470530266,18.669106539600197,['May'],[1888],"[datetime.datetime(1888, 5, 1, 0, 0)]",224.5535914487349,[-2577225600000.0]
583,583,583,583,583,1591721298-8353,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Van_Gogh_-_Allee_im_Jardin_du_Luxembourg.jpeg/1024px-Van_Gogh_-_Allee_im_Jardin_du_Luxembourg.jpeg,Lane at the Jardin du Luxembourg,1886,"Clark Art Institute, Williamstown",Paris,[1886],1591721298-8353,8.074352390938296,20.865060599630926,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",164.60275870458477,[-2650752000000.0]
584,584,584,584,584,1591721298-8743,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Vincent_van_Gogh_-_Landscape_from_Saint-R%C3%A9my_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_Landscape_from_Saint-R%C3%A9my_-_Google_Art_Project.jpg,Mountainous Landscape Behind Saint-Paul Hospital,June 1889,"Ny Carlsberg Glyptotek, Copenhagen",Saint-Rémy,[1889],1591721298-8743,7.839854053060198,20.86418865238406,['June'],[1889],"[datetime.datetime(1889, 6, 1, 0, 0)]",162.95175148067332,[-2543011200000.0]
585,585,585,585,585,1591721298-9139,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Bench_with_Four_Persons_%28and_Baby%29_jh_198.jpg/1024px-Bench_with_Four_Persons_%28and_Baby%29_jh_198.jpg,Bench with Four Persons (and Baby),12-14 September 1882,"Van Gogh Museum, Amsterdam",The Hague,[1882],1591721298-9139,11.188903172396765,20.855568790590148,['September'],[1882],"[datetime.datetime(1882, 9, 1, 0, 0)]",157.99220587237699,[-2755987200000.0]
586,586,586,586,586,1591721298-8415,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Zelfportret_-_s0159V1962_-_Van_Gogh_Museum.jpg/1024px-Zelfportret_-_s0159V1962_-_Van_Gogh_Museum.jpg,Self-Portrait with Pipe,1886,"Van Gogh Museum, Amsterdam",Paris,[1886],1591721298-8415,0.7781675529868208,20.52495219987817,[],[1886],"[datetime.datetime(1886, 1, 1, 0, 0)]",46.552227492559524,[-2650752000000.0]
587,587,587,587,587,1591721298-8849,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Vincent_Willem_van_Gogh_037.jpg/1024px-Vincent_Willem_van_Gogh_037.jpg,"Prisoners' Round, after Doré",February 1890,"Pushkin Museum, Moscowé",Saint-Rémy,[1890],1591721298-8849,4.723023930755947,20.86429181036417,['February'],[1890],"[datetime.datetime(1890, 2, 1, 0, 0)]",106.55320692939992,[-2521843200000.0]
588,588,588,588,588,1591721298-8907,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Whitehousenight.jpg/1024px-Whitehousenight.jpg,White House at Night,June 1890,"Hermitage Museum, Saint Petersburg",Auvers-sur-Oise,[1890],1591721298-8907,10.772750801345053,20.84774449679275,['June'],[1890],"[datetime.datetime(1890, 6, 1, 0, 0)]",155.14302274816177,[-2511475200000.0]
589,589,589,589,589,1591721298-8525,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Van_Gogh_-_Stillleben_mit_franz%C3%B6sischen_Romanen_und_Glas_mit_Rose.jpeg/1024px-Van_Gogh_-_Stillleben_mit_franz%C3%B6sischen_Romanen_und_Glas_mit_Rose.jpeg,Still Life with French Novels and a Rose,1887,"Courtauld Institute of Art, London",Paris,[1887],1591721298-8525,4.5301076405788185,20.872016409806303,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",197.66608179109159,[-2619216000000.0]
590,590,590,590,590,1591721298-8294,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Vogelnesten_-_s0001V1962_-_Van_Gogh_Museum.jpg/1024px-Vogelnesten_-_s0001V1962_-_Van_Gogh_Museum.jpg,Still Life with Birds' Nests,September-October 1885,"Van Gogh Museum, Amsterdam",Nuenen,[1885],1591721298-8294,1.0679819246367976,20.813823414912253,"['September', 'October']",[1885],"[datetime.datetime(1885, 9, 1, 0, 0), datetime.datetime(1885, 10, 1, 0, 0)]",52.19264134754335,"[-2661292800000.0, -2658700800000.0]"
591,591,591,591,591,1591721298-8623,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Van_Gogh_-_Disteln.jpeg/1024px-Van_Gogh_-_Disteln.jpeg,Thistles,August 1888,Private collection,Arles,[1888],1591721298-8623,12.53128077367224,20.86895384799843,['August'],[1888],"[datetime.datetime(1888, 8, 1, 0, 0)]",147.2446505389636,[-2569276800000.0]
592,592,592,592,592,1591721298-8663,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Van_Gogh_-_Die_Postkutsche_nach_Tarascon.jpeg/1024px-Van_Gogh_-_Die_Postkutsche_nach_Tarascon.jpeg,Tarascon Diligence,October 1888,Princeton University Art Museum,Arles,[1888],1591721298-8663,8.16746639002074,20.839404458021665,['October'],[1888],"[datetime.datetime(1888, 10, 1, 0, 0)]",126.99089691046659,[-2564006400000.0]
593,593,593,593,593,1591721298-8130,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Vincent_van_Gogh_-_Water_mill_at_Kollen_%281884%29.jpg/1024px-Vincent_van_Gogh_-_Water_mill_at_Kollen_%281884%29.jpg,Water Mill at Kollen Near Nuenen,May 1884,"Noordbrabants Museum, 's-Hertogenbosch",Nuenen,[1884],1591721298-8130,0.7064656950428128,20.73859359012738,['May'],[1884],"[datetime.datetime(1884, 5, 1, 0, 0)]",57.255846609477125,[-2703456000000.0]
594,594,594,594,594,1591721298-8887,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Vincent_van_Gogh_-_Stairway_at_Auvers_%281890%29.jpg/1024px-Vincent_van_Gogh_-_Stairway_at_Auvers_%281890%29.jpg,Village Street and Steps in Auvers with Figures,May 1890,Saint Louis Art Museum,Auvers-sur-Oise,[1890],1591721298-8887,13.134113610416325,20.870669917729774,['May'],[1890],"[datetime.datetime(1890, 5, 1, 0, 0)]",152.35474299863387,[-2514153600000.0]
595,595,595,595,595,1591721298-8426,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Vincent_van_Gogh_-_In_the_caf%C3%A9_-_Agostina_Segatori_in_Le_Tambourin_-_Google_Art_Project_2.jpg/1024px-Vincent_van_Gogh_-_In_the_caf%C3%A9_-_Agostina_Segatori_in_Le_Tambourin_-_Google_Art_Project_2.jpg,Agostina Segatori Sitting in the Café du Tambourin,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8426,6.707914083671045,20.8639184637279,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",132.6239364562247,[-2619216000000.0]
596,596,596,596,596,1591721298-8479,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Oever_van_de_Seine_-_s0077V1962_-_Van_Gogh_Museum.jpg/1024px-Oever_van_de_Seine_-_s0077V1962_-_Van_Gogh_Museum.jpg,The Banks of the Seine,1887,"Van Gogh Museum, Amsterdam",Paris,[1887],1591721298-8479,3.2929822278316614,20.820684999236978,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",147.17984095982143,[-2619216000000.0]
597,597,597,597,597,1591721298-8231,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Peasant_and_Peasant_Woman_Planting_Potatoes_by_Vincent_van_Gogh.jpg/1024px-Peasant_and_Peasant_Woman_Planting_Potatoes_by_Vincent_van_Gogh.jpg,Peasant and Peasant Woman Planting Potatoes,April 1885,Kunsthaus Zürich,Nuenen,[1885],1591721298-8231,3.0215526470558944,20.77480333717276,['April'],[1885],"[datetime.datetime(1885, 4, 1, 0, 0)]",129.3275609205776,[-2674512000000.0]
598,598,598,598,598,1591721298-9177,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Gogh_-_jh_0723.jpg/1024px-Gogh_-_jh_0723.jpg,"Peasant Women, Two Heads",April 1885,"Van Gogh Museum, Amsterdam",Nuenen,[1885],1591721298-9177,8.373992898706431,20.54294702460008,['April'],[1885],"[datetime.datetime(1885, 4, 1, 0, 0)]",210.66439624349925,[-2674512000000.0]
599,599,599,599,599,1591721298-8614,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Van_Gogh_-_Der_Maler_auf_dem_Weg_zur_Arbeit.jpeg/1024px-Van_Gogh_-_Der_Maler_auf_dem_Weg_zur_Arbeit.jpeg,The Painter on His Way to Work,July 1888,Destroyed by Fire in World War II,Arles,[1888],1591721298-8614,5.440872277972948,20.869074371455746,['July'],[1888],"[datetime.datetime(1888, 7, 1, 0, 0)]",152.10901512186942,[-2571955200000.0]
600,600,600,600,600,1591721298-8546,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Vincent_van_Gogh_-_The_Italian_Woman_-_Google_Art_Project.jpg/1024px-Vincent_van_Gogh_-_The_Italian_Woman_-_Google_Art_Project.jpg,Italian Woman (Agostina Segatori?),1887,"Musée d'Orsay, Paris",Paris,[1887],1591721298-8546,2.7522673581757875,20.861753353778,[],[1887],"[datetime.datetime(1887, 1, 1, 0, 0)]",132.21127405145998,[-2619216000000.0]
601,601,601,601,601,1591721298-8675,https://en.wikipedia.org/wiki/List_of_works_by_Vincent_van_Gogh,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Van_Gogh_-_L%27_Arl%C3%A9sienne_-_Madame_Ginoux_mit_Hnadschuhen_und_Schirm.jpeg/1024px-Van_Gogh_-_L%27_Arl%C3%A9sienne_-_Madame_Ginoux_mit_Hnadschuhen_und_Schirm.jpeg,L'Arlésienne: Madame Ginoux with Gloves and Umbrella,November 1888,"Musée d'Orsay, Paris",Arles,[1888],1591721298-8675,6.610465114778013,20.816372000663076,['November'],[1888],"[datetime.datetime(1888, 11, 1, 0, 0)]",160.53997581558403,[-2561328000000.0]
